Index,Strain ID,Strain Name,Strain,Species,Origin,Environment,Run Number,Library Plate,Configuration,Well position,Incubation Temp (°C),Time stamped,Media
520,104.0,213-6-2 BY42-B6,TFCN_213-6-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,15.0,30.0,,YPDN
521,105.0,152C-6 BY32-G3,TFCN_152C-6,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,3.0,27.0,30.0,,YPDN
522,106.0,273H-1 BY113-C3,TFCN_273H-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,90.0,30.0,,YPDN
523,107.0,209-6-4 BY42-I9,TFCN_209-6-4,Rhodotorula mucilaginosa,China,,355.0,2.0,3.0,41.0,30.0,,YPDN
524,108.0,25-332M-2 BY119-E2,TFCN_25-332M-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,43.0,30.0,,YPDN
525,109.0,98C-8,TFCN_98C-8,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,61.0,30.0,,YPDN
526,110.0,25-333D-1 BY120-B3,TFCN_25-333D-1,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,3.0,22.0,30.0,,YPDN
527,111.0,25-335C-1 BY120-B5,TFCN_25-335C-1,Rhodotorula diobovata,China,marsh_tidalflat,355.0,2.0,3.0,7.0,30.0,,YPDN
528,112.0,17-328P-3 BY116-C2,TFCN_17-328P-3,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,3.0,74.0,30.0,,YPDN
529,113.0,54D-2,TFCN_54D-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,59.0,30.0,,YPDN
530,114.0,152D-6 BY32-D4,TFCN_152D-6,Rhodotorula toruloides,China,marsh_tidalflat,355.0,2.0,3.0,20.0,30.0,,YPDN
531,115.0,25-0-2E332-1 BY119-E3,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,50.0,30.0,,YPDN
532,116.0,BY120-C1 (BY120-C7) 25-0-2E333-9,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,89.0,30.0,,YPDN
533,117.0,17-0-2E334-10 BY116-C8,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,76.0,30.0,,YPDN
534,118.0,357-1 BY110-F4,TFCN_357-1,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,3.0,73.0,30.0,,YPDN
535,119.0,17-328C-3 BY117-D1,TFCN_17-328C-3,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,3.0,35.0,30.0,,YPDN
536,120.0,17-334Y-6 BY116-F9,TFCN_17-334Y-6,Rhodotorula diobovata,China,marsh_tidalflat,355.0,2.0,3.0,84.0,30.0,,YPDN
537,121.0,25-333P-5 BY120-H3,TFCN_25-333P-5,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,3.0,57.0,30.0,,YPDN
538,122.0,222A-2 BY37-G8,TFCN_222A-2,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,3.0,86.0,30.0,,YPDN
539,123.0,25-333Y-2 BY120-G4,TFCN_25-333Y-2,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,3.0,25.0,30.0,,YPDN
540,124.0,98A-10,TFCN_98A-10,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,47.0,30.0,,YPDN
541,125.0,17-334D-6 BY115-E2,TFCN_17-334D-6,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,13.0,30.0,,YPDN
542,126.0,17-0-2E334-4 BY116-G7,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,52.0,30.0,,YPDN
543,127.0,363-1-2 BY110-A6,TFCN_363-1-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,3.0,30.0,,YPDN
544,128.0,17-0-2E329-4 BY115-C8,TFCN_17-0-2E329-4,Rhodotorula graminis,China,marsh_tidalflat,355.0,2.0,3.0,88.0,30.0,,YPDN
545,129.0,25-0-2E333-7 BY120-A7,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,80.0,30.0,,YPDN
546,130.0,25-335Y-1 BY120-I4,TFCN_25-335Y-1,Rhodotorula mucilaginosa,China,,355.0,2.0,3.0,55.0,30.0,,YPDN
547,131.0,213-6-4 BY42-C6,TFCN_213-6-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,87.0,30.0,,YPDN
548,133.0,98C-3,TFCN_98C-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,16.0,30.0,,YPDN
549,134.0,17-333D-2 BY115-E6,TFCN_17-333D-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,69.0,30.0,,YPDN
550,135.0,17-332C-2 BY115-H4,TFCN_17-332C-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,28.0,30.0,,YPDN
551,136.0,86A-6 BY34-A7,TFCN_86A-6,Rhodotorula sphaerocarpa,China,marsh_tidalflat,355.0,2.0,3.0,71.0,30.0,,YPDN
552,137.0,0520-4-2-2 BY53-D9,TFCN_0520-4-2-2,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,3.0,24.0,30.0,,YPDN
553,138.0,49A-1,TFCN_49A-1,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,3.0,42.0,30.0,,YPDN
554,139.0,25-333D-5 BY120-H7,TFCN_25-333D-5,Rhodotorula sp. clade I,China,,355.0,2.0,3.0,63.0,30.0,,YPDN
555,140.0,86C-7 BY34-I1,TFCN_86C-7,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,3.0,70.0,30.0,,YPDN
556,141.0,152C-2 BY32-C3,TFCN_152C-2,Rhodotorula toruloides,China,marsh_tidalflat,355.0,2.0,3.0,68.0,30.0,,YPDN
557,142.0,98D-9 BY31-F3,TFCN_98D-9,Rhodotorula mucilaginosa,China,,355.0,2.0,3.0,78.0,30.0,,YPDN
558,143.0,17-325D-4 BY116-C4,TFCN_17-325D-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,91.0,30.0,,YPDN
559,144.0,17-332P-2 BY117-G8,TFCN_17-332P-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,39.0,30.0,,YPDN
560,145.0,54D-1,TFCN_54D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,5.0,30.0,,YPDN
561,146.0,86A-12 BY34-E7,TFCN_86A-12,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,60.0,30.0,,YPDN
562,147.0,48C-3,TFCN_48C-3,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,3.0,45.0,30.0,,YPDN
563,148.0,342-3 BY110_B2,TFCN_342-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,66.0,30.0,,YPDN
564,149.0,86A-8 BY35-H3,TFCN_86A-8,Rhodotorula sphaerocarpa,China,marsh_tidalflat,355.0,2.0,3.0,51.0,30.0,,YPDN
565,150.0,152C-5 BY32-F3,TFCN_152C-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,94.0,30.0,,YPDN
566,151.0,98D-7 BY31-E3,TFCN_98D-7,Rhodotorula mucilaginosa,China,,355.0,2.0,3.0,10.0,30.0,,YPDN
567,152.0,25-337M-3 BY119-F9,TFCN_25-337M-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,36.0,30.0,,YPDN
568,153.0,25-0-2E333-5 BY120-E4,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,29.0,30.0,,YPDN
569,155.0,0520-4-2-1 BY53-C9,TFCN_0520-4-2-1,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,3.0,40.0,30.0,,YPDN
570,156.0,48A-2,TFCN_48A-2,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,3.0,79.0,30.0,,YPDN
571,157.0,1A-1-2,TFCN_1A-1-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,8.0,30.0,,YPDN
572,158.0,152A-1 BY32-H1,TFCN_152A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,33.0,30.0,,YPDN
573,159.0,152A-5 BY32-C2,TFCN_152A-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,77.0,30.0,,YPDN
574,161.0,102D-2,TFCN_102D-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,18.0,30.0,,YPDN
575,162.0,25-327D-1 BY119-D5,TFCN_25-327D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,32.0,30.0,,YPDN
576,163.0,17-334Y-5 BY116-E9,TFCN_17-334Y-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,62.0,30.0,,YPDN
577,164.0,17-334C-1 BY117-A6,TFCN_17-334C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,6.0,30.0,,YPDN
578,165.0,17-332Y-1 BY115-H5,,,,,355.0,2.0,3.0,48.0,30.0,,YPDN
579,166.0,3238,DBVPG_3238,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,3.0,4.0,30.0,,YPDN
580,167.0,3444,DBVPG_3444,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,3.0,30.0,30.0,,YPDN
581,168.0,3775,DBVPG_3775,Rhodotorula mucilaginosa,Italy,soil,355.0,2.0,3.0,72.0,30.0,,YPDN
582,169.0,3983,DBVPG_3983,Rhodotorula mucilaginosa,Italy,cave,355.0,2.0,3.0,23.0,30.0,,YPDN
583,170.0,4378,DBVPG_4378,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,3.0,93.0,30.0,,YPDN
584,171.0,4618,DBVPG_4618,Rhodotorula mucilaginosa,Italy,soil,355.0,2.0,3.0,17.0,30.0,,YPDN
585,172.0,106A-1,TFCN_106A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,82.0,30.0,,YPDN
586,173.0,17-334P-4 BY115-A2,,,,,355.0,2.0,3.0,19.0,30.0,,YPDN
587,174.0,17-0-2E337-3 BY117-H4,TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,3.0,83.0,30.0,,YPDN
588,175.0,3239,DBVPG_3239,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,3.0,38.0,30.0,,YPDN
589,88.0,152C-3 BY32-D3,TFCN_152C-3,Rhodotorula toruloides,China,,355.0,2.0,4.0,58.0,30.0,,YPDN
590,89.0,4M-1-5 BY8-G4,TFCN_4M-1-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,14.0,30.0,,YPDN
591,91.0,25-335P-1 BY120-A5,TFCN_25-335P-1,Rhodotorula diobovata,China,marsh_tidalflat,355.0,2.0,4.0,84.0,30.0,,YPDN
592,92.0,S22D-1  BY38-D8,TFCN_S22D-1,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,4.0,53.0,30.0,,YPDN
593,93.0,48D-10,TFCN_48D-10,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,12.0,30.0,,YPDN
594,94.0,48D-4,TFCN_48D-4,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,71.0,30.0,,YPDN
595,95.0,86A-3 BY34-G6,TFCN_86A-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,76.0,30.0,,YPDN
596,96.0,152A-4 BY32-B2,TFCN_152A-4,Rhodotorula toruloides,China,marsh_tidalflat,355.0,2.0,4.0,91.0,30.0,,YPDN
597,97.0,17-332P-1 BY115-D6,TFCN_17-332P-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,40.0,30.0,,YPDN
598,98.0,4M-1-4 BY8-F4,TFCN_4M-1-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,48.0,30.0,,YPDN
599,99.0,102C-1,TFCN_102C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,39.0,30.0,,YPDN
600,100.0,404D-1 BY123-F4,TFCN_404D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,72.0,30.0,,YPDN
601,101.0,86C-10 BY34-B2,TFCN_86C-10,Rhodotorula sphaerocarpa,China,marsh_tidalflat,355.0,2.0,4.0,81.0,30.0,,YPDN
602,102.0,342-2 BY110-A2,TFCN_342-2,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,15.0,30.0,,YPDN
603,103.0,48A-10,TFCN_48A-10,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,30.0,30.0,,YPDN
604,104.0,213-6-2 BY42-B6,TFCN_213-6-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,86.0,30.0,,YPDN
605,105.0,152C-6 BY32-G3,TFCN_152C-6,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,4.0,52.0,30.0,,YPDN
606,106.0,273H-1 BY113-C3,TFCN_273H-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,4.0,30.0,,YPDN
607,107.0,209-6-4 BY42-I9,TFCN_209-6-4,Rhodotorula mucilaginosa,China,,355.0,2.0,4.0,18.0,30.0,,YPDN
608,108.0,25-332M-2 BY119-E2,TFCN_25-332M-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,22.0,30.0,,YPDN
609,109.0,98C-8,TFCN_98C-8,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,49.0,30.0,,YPDN
610,110.0,25-333D-1 BY120-B3,TFCN_25-333D-1,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,4.0,37.0,30.0,,YPDN
611,111.0,25-335C-1 BY120-B5,TFCN_25-335C-1,Rhodotorula diobovata,China,marsh_tidalflat,355.0,2.0,4.0,74.0,30.0,,YPDN
612,112.0,17-328P-3 BY116-C2,TFCN_17-328P-3,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,4.0,89.0,30.0,,YPDN
613,113.0,54D-2,TFCN_54D-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,57.0,30.0,,YPDN
614,114.0,152D-6 BY32-D4,TFCN_152D-6,Rhodotorula toruloides,China,marsh_tidalflat,355.0,2.0,4.0,92.0,30.0,,YPDN
615,115.0,25-0-2E332-1 BY119-E3,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,25.0,30.0,,YPDN
616,116.0,BY120-C1 (BY120-C7) 25-0-2E333-9,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,35.0,30.0,,YPDN
617,117.0,17-0-2E334-10 BY116-C8,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,9.0,30.0,,YPDN
618,118.0,357-1 BY110-F4,TFCN_357-1,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,4.0,77.0,30.0,,YPDN
619,119.0,17-328C-3 BY117-D1,TFCN_17-328C-3,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,4.0,6.0,30.0,,YPDN
620,120.0,17-334Y-6 BY116-F9,TFCN_17-334Y-6,Rhodotorula diobovata,China,marsh_tidalflat,355.0,2.0,4.0,62.0,30.0,,YPDN
621,121.0,25-333P-5 BY120-H3,TFCN_25-333P-5,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,69.0,30.0,,YPDN
622,122.0,222A-2 BY37-G8,TFCN_222A-2,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,4.0,83.0,30.0,,YPDN
623,123.0,25-333Y-2 BY120-G4,TFCN_25-333Y-2,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,4.0,38.0,30.0,,YPDN
624,124.0,98A-10,TFCN_98A-10,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,80.0,30.0,,YPDN
625,125.0,17-334D-6 BY115-E2,TFCN_17-334D-6,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,88.0,30.0,,YPDN
626,126.0,17-0-2E334-4 BY116-G7,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,29.0,30.0,,YPDN
627,127.0,363-1-2 BY110-A6,TFCN_363-1-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,87.0,30.0,,YPDN
628,128.0,17-0-2E329-4 BY115-C8,TFCN_17-0-2E329-4,Rhodotorula graminis,China,marsh_tidalflat,355.0,2.0,4.0,55.0,30.0,,YPDN
629,129.0,25-0-2E333-7 BY120-A7,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,13.0,30.0,,YPDN
630,130.0,25-335Y-1 BY120-I4,TFCN_25-335Y-1,Rhodotorula mucilaginosa,China,,355.0,2.0,4.0,70.0,30.0,,YPDN
631,131.0,213-6-4 BY42-C6,TFCN_213-6-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,8.0,30.0,,YPDN
632,133.0,98C-3,TFCN_98C-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,67.0,30.0,,YPDN
633,134.0,17-333D-2 BY115-E6,TFCN_17-333D-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,33.0,30.0,,YPDN
634,135.0,17-332C-2 BY115-H4,TFCN_17-332C-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,23.0,30.0,,YPDN
635,136.0,86A-6 BY34-A7,TFCN_86A-6,Rhodotorula sphaerocarpa,China,marsh_tidalflat,355.0,2.0,4.0,96.0,30.0,,YPDN
636,137.0,0520-4-2-2 BY53-D9,TFCN_0520-4-2-2,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,4.0,20.0,30.0,,YPDN
637,138.0,49A-1,TFCN_49A-1,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,46.0,30.0,,YPDN
638,139.0,25-333D-5 BY120-H7,TFCN_25-333D-5,Rhodotorula sp. clade I,China,,355.0,2.0,4.0,41.0,30.0,,YPDN
639,140.0,86C-7 BY34-I1,TFCN_86C-7,Rhodotorula sp. clade I,China,marsh_tidalflat,355.0,2.0,4.0,90.0,30.0,,YPDN
640,141.0,152C-2 BY32-C3,TFCN_152C-2,Rhodotorula toruloides,China,marsh_tidalflat,355.0,2.0,4.0,93.0,30.0,,YPDN
641,142.0,98D-9 BY31-F3,TFCN_98D-9,Rhodotorula mucilaginosa,China,,355.0,2.0,4.0,79.0,30.0,,YPDN
642,143.0,17-325D-4 BY116-C4,TFCN_17-325D-4,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,47.0,30.0,,YPDN
643,144.0,17-332P-2 BY117-G8,TFCN_17-332P-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,17.0,30.0,,YPDN
644,145.0,54D-1,TFCN_54D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,45.0,30.0,,YPDN
645,146.0,86A-12 BY34-E7,TFCN_86A-12,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,66.0,30.0,,YPDN
646,147.0,48C-3,TFCN_48C-3,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,27.0,30.0,,YPDN
647,148.0,342-3 BY110_B2,TFCN_342-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,7.0,30.0,,YPDN
648,149.0,86A-8 BY35-H3,TFCN_86A-8,Rhodotorula sphaerocarpa,China,marsh_tidalflat,355.0,2.0,4.0,3.0,30.0,,YPDN
649,150.0,152C-5 BY32-F3,TFCN_152C-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,63.0,30.0,,YPDN
650,151.0,98D-7 BY31-E3,TFCN_98D-7,Rhodotorula mucilaginosa,China,,355.0,2.0,4.0,73.0,30.0,,YPDN
651,152.0,25-337M-3 BY119-F9,TFCN_25-337M-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,51.0,30.0,,YPDN
652,153.0,25-0-2E333-5 BY120-E4,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,32.0,30.0,,YPDN
653,155.0,0520-4-2-1 BY53-C9,TFCN_0520-4-2-1,Rhodotorula taiwanensis,China,marsh_tidalflat,355.0,2.0,4.0,42.0,30.0,,YPDN
654,156.0,48A-2,TFCN_48A-2,Rhodotorula paludigena,China,marsh_tidalflat,355.0,2.0,4.0,24.0,30.0,,YPDN
655,157.0,1A-1-2,TFCN_1A-1-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,43.0,30.0,,YPDN
656,158.0,152A-1 BY32-H1,TFCN_152A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,68.0,30.0,,YPDN
657,159.0,152A-5 BY32-C2,TFCN_152A-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,59.0,30.0,,YPDN
658,161.0,102D-2,TFCN_102D-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,36.0,30.0,,YPDN
659,162.0,25-327D-1 BY119-D5,TFCN_25-327D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,78.0,30.0,,YPDN
660,163.0,17-334Y-5 BY116-E9,TFCN_17-334Y-5,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,56.0,30.0,,YPDN
661,164.0,17-334C-1 BY117-A6,TFCN_17-334C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,19.0,30.0,,YPDN
662,165.0,17-332Y-1 BY115-H5,,,,,355.0,2.0,4.0,26.0,30.0,,YPDN
663,166.0,3238,DBVPG_3238,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,4.0,60.0,30.0,,YPDN
664,167.0,3444,DBVPG_3444,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,4.0,61.0,30.0,,YPDN
665,168.0,3775,DBVPG_3775,Rhodotorula mucilaginosa,Italy,soil,355.0,2.0,4.0,28.0,30.0,,YPDN
666,169.0,3983,DBVPG_3983,Rhodotorula mucilaginosa,Italy,cave,355.0,2.0,4.0,5.0,30.0,,YPDN
667,170.0,4378,DBVPG_4378,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,4.0,2.0,30.0,,YPDN
668,171.0,4618,DBVPG_4618,Rhodotorula mucilaginosa,Italy,soil,355.0,2.0,4.0,50.0,30.0,,YPDN
669,172.0,106A-1,TFCN_106A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,10.0,30.0,,YPDN
670,173.0,17-334P-4 BY115-A2,,,,,355.0,2.0,4.0,94.0,30.0,,YPDN
671,174.0,17-0-2E337-3 BY117-H4,TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,China,marsh_tidalflat,355.0,2.0,4.0,82.0,30.0,,YPDN
672,175.0,3239,DBVPG_3239,Rhodotorula mucilaginosa,Italy,food,355.0,2.0,4.0,16.0,30.0,,YPDN
673,176.0,3538,DBVPG_3538,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,2.0,30.0,,YPDN
674,177.0,3776,DBVPG_3776,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,3.0,30.0,,YPDN
675,178.0,3984,DBVPG_3984,Rhodotorula mucilaginosa,Italy,cave,354.0,3.0,1.0,4.0,30.0,,YPDN
676,179.0,4379,DBVPG_4379,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,5.0,30.0,,YPDN
677,180.0,4629,DBVPG_4629,Rhodotorula sp. clade I,Italy,soil,354.0,3.0,1.0,6.0,30.0,,YPDN
678,181.0,25-332D-1 BY119-H1,TFCN_25-332D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,7.0,30.0,,YPDN
679,182.0,25-333P-2 BY120-E3,TFCN_25-333P-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,8.0,30.0,,YPDN
680,183.0,181A-1 BY39-F5,TFCN_181A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,9.0,30.0,,YPDN
681,184.0,3380,DBVPG_3380,Rhodotorula glutinis,Italy,plant,354.0,3.0,1.0,10.0,30.0,,YPDN
682,185.0,3768,DBVPG_3768,Rhodotorula dairenensis,Italy,soil,354.0,3.0,1.0,12.0,30.0,,YPDN
683,186.0,3777,DBVPG_3777,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,13.0,30.0,,YPDN
684,187.0,3985,DBVPG_3985,Rhodotorula glutinis,Italy,cave,354.0,3.0,1.0,14.0,30.0,,YPDN
685,188.0,4380,DBVPG_4380,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,1.0,15.0,30.0,,YPDN
686,189.0,4669,DBVPG_4669,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,16.0,30.0,,YPDN
687,190.0,17-332M-1 BY115-F4,TFCN_17-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,17.0,30.0,,YPDN
688,191.0,17-332D-2 BY115-B6,,,,,354.0,3.0,1.0,18.0,30.0,,YPDN
689,192.0,Y3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,1.0,19.0,30.0,,YPDN
690,193.0,3381,DBVPG_3381,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,20.0,30.0,,YPDN
691,194.0,3769,DBVPG_3769,Rhodotorula dairenensis,Italy,soil,354.0,3.0,1.0,22.0,30.0,,YPDN
692,195.0,3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,1.0,23.0,30.0,,YPDN
693,196.0,4201,DBVPG_4201,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,24.0,30.0,,YPDN
694,197.0,4408,DBVPG_4408,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,1.0,25.0,30.0,,YPDN
695,198.0,4920,DBVPG_4920,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,26.0,30.0,,YPDN
696,199.0,17-332M-2 BY115-F4,TFCN_17-332M-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,27.0,30.0,,YPDN
697,200.0,209-6-14 BY43-A2,TFCN_209-6-14,Rhodotorula mucilaginosa,China,,354.0,3.0,1.0,28.0,30.0,,YPDN
698,201.0,DBVPG 3044,DBVPG_3044,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,1.0,29.0,30.0,,YPDN
